cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.10736306011676788;-0.09126737713813782;-0.23723183572292328;21809;0;cluster_001.ply
2;-0.04055146127939224;-0.0005470968317240477;-0.30543819069862366;7154;1;cluster_002.ply
3;-0.12884138524532318;0.017833560705184937;-0.21891547739505768;17333;2;cluster_003.ply
