cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.09798441082239151;-0.09773201495409012;-0.24087518453598022;13965;0;cluster_001.ply
2;-0.032850950956344604;-0.010477619245648384;-0.30679482221603394;6529;1;cluster_002.ply
3;-0.12709301710128784;0.012164371088147163;-0.21265210211277008;19085;2;cluster_003.ply
