cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.10045532137155533;-0.0727737545967102;-0.23143355548381805;20677;0;cluster_001.ply
2;-0.024430051445961;0.013255840167403221;-0.2994089424610138;10213;1;cluster_002.ply
3;-0.10073762387037277;0.025973564013838768;-0.2216576337814331;8509;2;cluster_003.ply
