plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
13;0;1;1;20677;1;-0.10045532137155533;-0.0727737545967102;-0.23143355548381805
13;1;1;2;10213;1;-0.024430051445961;0.013255840167403221;-0.2994089424610138
13;2;1;3;8509;1;-0.10073762387037277;0.025973564013838768;-0.2216576337814331
