plant_id;view_id;instance_id;num_points;cx;cy;cz;ex;ey;ez;box_vol_m3
6;0;1;25331;0.01188083179295063;-0.012091846205294132;0.08022155612707138;0.03674320876598358;0.05060509964823723;0.020400002598762512;3.7931637052679434e-05
6;1;1;14685;0.0024745927657932043;-0.00028911486151628196;0.09673039615154266;0.0309608057141304;0.043130211532115936;0.016499996185302734;2.2033205823390745e-05
6;2;1;29708;0.011658396571874619;-0.019505470991134644;0.07166973501443863;0.0334680899977684;0.044377297163009644;0.015299998223781586;2.2723916117683984e-05
